,path,label_,label
2223,/data/mskim/2_55_experiment/datasets/custum/벤츠#GLB-클래스_X247(2020)/C-220716_12_CR13_01_A000362.jpg,벤츠#GLB-클래스_X247(2020),166
2965,/data/mskim/2_55_experiment/datasets/custum/포르쉐#카이엔_카이엔(2002)/C-220716_12_CR15_02_A000448.jpg,포르쉐#카이엔_카이엔(2002),282
3864,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_DN8(2019)/C-220716_16_CR14_03_A000165.jpg,현대#쏘나타_DN8(2019),331
227,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X5 (F15)(2013)/C-220712_16_CR13_01_A0140.jpg,BMW#X시리즈_X5 (F15)(2013),22
4414,/data/mskim/2_55_experiment/datasets/custum/현대#엑센트_엑센트(신형)(2010)/C-220715_20_CR13_01_A000502.jpg,현대#엑센트_엑센트(신형)(2010),348
212,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X3 (G01)(2017)/C-220716_20_CR13_01_A000429.jpg,BMW#X시리즈_X3 (G01)(2017),19
4503,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80 (RG3)(2020)/C-220714_11_CR15_02_A1266.jpg,현대#제네시스_G80 (RG3)(2020),353
3735,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220712_18_CR13_01_A0084.jpg,현대#싼타페_DM(2012),326
5043,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_07_CR13_01_A001158.jpg,현대#포터,373
1987,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220712_18_CR14_03_A0113.jpg,마을버스#Unknown,146
4493,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80 (RG3)(2020)/C-220716_18_CR13_01_A000821.jpg,현대#제네시스_G80 (RG3)(2020),353
866,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴,더 뉴(2011)/C-220715_18_CR13_01_A000583.jpg","기아#모닝_올 뉴,더 뉴(2011)",60
351,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 (2015)/C-220714_11_CR13_01_A0170.jpg,기아#K3_더 뉴 (2015),32
3331,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220714_19_CR15_02_A0291.jpg,현대#그랜저_IG(더 뉴)(2016),309
1958,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220712_13_CR14_03_A0161.jpg,마을버스#Unknown,146
2604,/data/mskim/2_55_experiment/datasets/custum/스쿠터#Unknown/C-220711_13_CR13_01_A0159.jpg,스쿠터#Unknown,218
4473,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G70(2017)/C-220715_20_CR15_02_A000203.jpg,현대#제네시스_G70(2017),352
3046,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#티구안_뉴(2011)/C-220715_15_CR14_03_A000510.jpg,폭스바겐#티구안_뉴(2011),295
2384,/data/mskim/2_55_experiment/datasets/custum/쉐보레#다마스_뉴(2008)/C-220711_12_CR13_01_A0064.jpg,쉐보레#다마스_뉴(2008),188
1904,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM6_SM6(2016)/C-220715_08_CR14_03_A001078.jpg,르노삼성#SM6_SM6(2016),141
1993,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220712_07_CR14_03_A1047.jpg,마을버스#Unknown,146
3049,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#티구안_뉴(2011)/C-220715_18_CR13_01_A000233.jpg,폭스바겐#티구안_뉴(2011),295
2143,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W212(2009)/C-220717_08_CR13_01_A0428.jpg,벤츠#E-클래스_W212(2009),162
1371,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_R(2010)/C-220716_12_CR13_01_A000221.jpg,기아#카니발_R(2010),87
961,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220713_19_CR13_01_A0445.jpg,기아#봉고 3,64
4032,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220714_14_CR13_01_A0036.jpg,현대#쏘나타_YF(2009),334
46,/data/mskim/2_55_experiment/datasets/custum/BMW#3시리즈 _G20(2019)/C-220713_14_CR13_01_A0304.jpg,BMW#3시리즈 _G20(2019),5
360,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 2세대 (2021)/C-220717_08_CR13_01_A0132.jpg,기아#K3_더 뉴 2세대 (2021),33
4266,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_HD(2006)/C-220716_18_CR15_02_A000897.jpg,현대#아반테_HD(2006),339
3406,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220715_18_CR13_01_A000521.jpg,현대#그랜저_IG(더 뉴)(2016),309
1609,/data/mskim/2_55_experiment/datasets/custum/랜드로버#레인지로버_4세대(2013)/C-220717_08_CR13_01_A0029.jpg,랜드로버#레인지로버_4세대(2013),115
1217,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R(2009)/C-220712_18_CR13_01_A0696.jpg,기아#쏘렌토_R(2009),76
3499,/data/mskim/2_55_experiment/datasets/custum/현대#메가트럭/C-220716_12_CR13_01_A000251.jpg,현대#메가트럭,315
2048,/data/mskim/2_55_experiment/datasets/custum/벤츠#A-클래스_W177(2019)/C-220715_10_CR13_01_A000577.jpg,벤츠#A-클래스_W177(2019),153
3867,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_DN8(2019)/C-220714_07_CR13_01_A0146.jpg,현대#쏘나타_DN8(2019),331
3407,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220717_16_CR15_02_A0151.jpg,현대#그랜저_IG(더 뉴)(2016),309
2795,/data/mskim/2_55_experiment/datasets/custum/아우디#A6_C8(2019)/C-220713_18_CR13_01_A0799.jpg,아우디#A6_C8(2019),248
799,/data/mskim/2_55_experiment/datasets/custum/기아#로체_이노베이션(2008)/C-220715_07_CR13_01_A000895.jpg,기아#로체_이노베이션(2008),57
1927,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM7_SM7(2004)/C-220716_08_CR13_01_A000045.jpg,르노삼성#SM7_SM7(2004),143
3951,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220716_02_CR13_01_A000531.jpg,현대#쏘나타_LF(2014),332
2026,/data/mskim/2_55_experiment/datasets/custum/미니#쿠퍼_클럽맨(2007)/C-220711_12_CR13_01_A0352.jpg,미니#쿠퍼_클럽맨(2007),151
3581,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220715_18_CR13_01_A000446.jpg,현대#스타렉스_그랜드 (2007),320
2277,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W221(2005)/C-220715_20_CR14_03_A000419.jpg,벤츠#S-클래스_W221(2005),173
4536,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80 (RG3)(2020)/C-220712_15_CR13_01_A0442.jpg,현대#제네시스_G80 (RG3)(2020),353
207,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X3 (G01)(2017)/C-220714_07_CR13_01_A0332.jpg,BMW#X시리즈_X3 (G01)(2017),19
5077,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220714_19_CR13_01_A0277.jpg,현대#포터,373
1752,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM6_QM6(2016)/C-220716_12_CR15_02_A000651.jpg,르노삼성#QM6_QM6(2016),131
931,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220711_16_CR13_01_A0049.jpg,기아#봉고 3,64
4265,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_HD(2006)/C-220711_14_CR13_01_A0260.jpg,현대#아반테_HD(2006),339
4299,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220715_20_CR13_01_A000106.jpg,현대#아반테_MD(2010),340
3853,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_DN8(2019)/C-220714_18_CR13_01_A0157.jpg,현대#쏘나타_DN8(2019),331
416,/data/mskim/2_55_experiment/datasets/custum/기아#K5_3세대(2019)/C-220714_08_CR15_02_A1462.jpg,기아#K5_3세대(2019),37
4445,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_EQ900(2015)/C-220716_07_CR14_03_A000972.jpg,현대#제네시스_EQ900(2015),351
379,/data/mskim/2_55_experiment/datasets/custum/기아#K3_올 뉴(2018)/C-220715_10_CR15_02_A000546.jpg,기아#K3_올 뉴(2018),34
74,/data/mskim/2_55_experiment/datasets/custum/BMW#4시리즈 _F32(2013)/C-220715_13_CR15_02_A000096.jpg,BMW#4시리즈 _F32(2013),6
987,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220715_10_CR13_01_A000099.jpg,기아#봉고 3,64
757,/data/mskim/2_55_experiment/datasets/custum/기아#레이_레이(2011)/C-220714_08_CR15_02_A0442.jpg,기아#레이_레이(2011),55
3219,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220712_18_CR14_03_A0389.jpg,현대#그랜저_IG(2016),308
1576,/data/mskim/2_55_experiment/datasets/custum/도요타#프리우스_4세대(2016)/C-220715_18_CR14_03_A000310.jpg,도요타#프리우스_4세대(2016),109
3714,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220714_07_CR13_01_A0236.jpg,현대#싼타페_DM(2012),326
537,/data/mskim/2_55_experiment/datasets/custum/기아#K7_K7(2009)/C-220716_08_CR13_01_A000158.jpg,기아#K7_K7(2009),41
1862,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM5_뉴(2005)/C-220715_18_CR13_01_A000291.jpg,르노삼성#SM5_뉴(2005),139
412,/data/mskim/2_55_experiment/datasets/custum/기아#K5_2세대(2015)/C-220714_08_CR15_02_A1192.jpg,기아#K5_2세대(2015),36
1006,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220714_07_CR13_01_A0356.jpg,기아#봉고 3,64
176,/data/mskim/2_55_experiment/datasets/custum/BMW#7시리즈_G11(2015)/C-220715_10_CR15_02_A000350.jpg,BMW#7시리즈_G11(2015),14
1772,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM6_QM6(2016)/C-220714_07_CR13_01_A0362.jpg,르노삼성#QM6_QM6(2016),131
5067,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220716_12_CR15_02_A000302.jpg,현대#포터,373
3888,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_DN8(2019)/C-220715_10_CR13_01_A000022.jpg,현대#쏘나타_DN8(2019),331
629,/data/mskim/2_55_experiment/datasets/custum/기아#K8_K8(2021)/C-220714_09_CR13_01_A0374.jpg,기아#K8_K8(2021),45
4089,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220716_16_CR14_03_A001160.jpg,현대#쏘나타_뉴 라이즈(2017),335
4246,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220715_20_CR15_02_A000099.jpg,현대#아반테_CN7(2020),338
4852,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_올 뉴(2015)/C-220716_09_CR15_02_A000997.jpg,현대#투싼_올 뉴(2015),370
991,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220711_11_CR13_01_A0049.jpg,기아#봉고 3,64
1710,/data/mskim/2_55_experiment/datasets/custum/렉서스#Unknown/C-220716_13_CR15_02_A000306.jpg,렉서스#Unknown,126
4048,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220713_18_CR13_01_A1703.jpg,현대#쏘나타_YF(2009),334
2776,/data/mskim/2_55_experiment/datasets/custum/아우디#A4_B9(2016)/C-220717_18_CR15_02_A0671.jpg,아우디#A4_B9(2016),245
3362,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220716_16_CR14_03_A000212.jpg,현대#그랜저_IG(더 뉴)(2016),309
4095,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220715_07_CR13_01_A000756.jpg,현대#쏘나타_뉴 라이즈(2017),335
145,/data/mskim/2_55_experiment/datasets/custum/BMW#6시리즈_F12(2011)/C-220716_19_CR15_02_A000979.jpg,BMW#6시리즈_F12(2011),11
794,/data/mskim/2_55_experiment/datasets/custum/기아#로체_이노베이션(2008)/C-220712_18_CR13_01_A0763.jpg,기아#로체_이노베이션(2008),57
849,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴(JA),어반(2017)/C-220713_10_CR13_01_A0143.jpg","기아#모닝_올 뉴(JA),어반(2017)",59
634,/data/mskim/2_55_experiment/datasets/custum/기아#K8_K8(2021)/C-220713_13_CR14_03_A0628.jpg,기아#K8_K8(2021),45
4239,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220714_17_CR13_01_A0051.jpg,현대#아반테_CN7(2020),338
1884,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM6_SM6(2016)/C-220711_10_CR13_01_A0245.jpg,르노삼성#SM6_SM6(2016),141
1785,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM3_ZE(2013)/C-220715_20_CR15_02_A000140.jpg,르노삼성#SM3_ZE(2013),132
2933,/data/mskim/2_55_experiment/datasets/custum/포드#익스플로러_6세대(1991)/C-220716_15_CR14_03_A000837.jpg,포드#익스플로러_6세대(1991),277
1069,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_4세대(2015)/C-220715_18_CR14_03_A000031.jpg,기아#스포티지_4세대(2015),69
1040,/data/mskim/2_55_experiment/datasets/custum/기아#스팅어_스팅어(2017)/C-220713_19_CR13_01_A0788.jpg,기아#스팅어_스팅어(2017),68
3891,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_DN8(2019)/C-220715_08_CR13_01_A000361.jpg,현대#쏘나타_DN8(2019),331
5100,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_10_CR13_01_A000357.jpg,현대#포터,373
1328,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220714_19_CR13_01_A0638.jpg,기아#카니발_4세대(2020),86
563,/data/mskim/2_55_experiment/datasets/custum/기아#K7_올 뉴(2016)/C-220716_20_CR13_01_A000552.jpg,기아#K7_올 뉴(2016),43
4887,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_투싼(2004)/C-220715_12_CR15_02_A000979.jpg,현대#투싼_투싼(2004),371
3102,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220712_17_CR13_01_A0043.jpg,현대#그랜저_HG(2013),307
2744,/data/mskim/2_55_experiment/datasets/custum/쌍용#티볼리_티볼리(2015)/C-220712_18_CR13_01_A0264.jpg,쌍용#티볼리_티볼리(2015),243
4432,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_DH(2013)/C-220712_17_CR13_01_A0051.jpg,현대#제네시스_DH(2013),350
1303,/data/mskim/2_55_experiment/datasets/custum/기아#쏘울_쏘울(2008)/C-220716_20_CR13_01_A000423.jpg,기아#쏘울_쏘울(2008),84
1350,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220711_16_CR13_01_A0139.jpg,기아#카니발_4세대(2020),86
5098,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220716_07_CR13_01_A001072.jpg,현대#포터,373
3021,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#티구안_2세대(2018)/C-220715_19_CR13_01_A073573.jpg,폭스바겐#티구안_2세대(2018),294
932,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220715_12_CR13_01_A000432.jpg,기아#봉고 3,64
4165,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_AD(2015)/C-220711_15_CR13_01_A0082.jpg,현대#아반테_AD(2015),337
2287,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W222(2013)/C-220717_08_CR15_02_A1765.jpg,벤츠#S-클래스_W222(2013),174
1381,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_R(2010)/C-220715_09_CR14_03_A004138.jpg,기아#카니발_R(2010),87
4200,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_AD(2015)/C-220715_08_CR15_02_A000514.jpg,현대#아반테_AD(2015),337
2107,/data/mskim/2_55_experiment/datasets/custum/벤츠#CLA-클래스_C118(2020)/C-220712_16_CR14_03_A0217.jpg,벤츠#CLA-클래스_C118(2020),159
1252,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220715_12_CR13_01_A000689.jpg,기아#쏘렌토_더 뉴(2017),78
1573,/data/mskim/2_55_experiment/datasets/custum/도요타#프리우스_4세대(2016)/C-220714_13_CR14_03_A0919.jpg,도요타#프리우스_4세대(2016),109
1652,/data/mskim/2_55_experiment/datasets/custum/렉서스#ES_뉴 제너레이션 (2018)/C-220712_12_CR14_03_A1009.jpg,렉서스#ES_뉴 제너레이션 (2018),119
635,/data/mskim/2_55_experiment/datasets/custum/기아#K8_K8(2021)/C-220713_19_CR13_01_A0787.jpg,기아#K8_K8(2021),45
516,/data/mskim/2_55_experiment/datasets/custum/기아#K5_더 뉴 2세대(2018)/C-220713_14_CR13_01_A3065.jpg,기아#K5_더 뉴 2세대(2018),39
947,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220711_10_CR13_01_A0245.jpg,기아#봉고 3,64
2802,/data/mskim/2_55_experiment/datasets/custum/아우디#A6_C8(2019)/C-220715_09_CR13_01_A066229.jpg,아우디#A6_C8(2019),248
5147,/data/mskim/2_55_experiment/datasets/custum/혼다#어코드_어코드(1976)/C-220716_19_CR15_02_A000564.jpg,혼다#어코드_어코드(1976),378
4275,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_HD(2006)/C-220712_19_CR13_01_A0135.jpg,현대#아반테_HD(2006),339
1066,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_4세대(2015)/C-220715_12_CR13_01_A000024.jpg,기아#스포티지_4세대(2015),69
2136,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W212(2009)/C-220712_12_CR14_03_A0060.jpg,벤츠#E-클래스_W212(2009),162
453,/data/mskim/2_55_experiment/datasets/custum/기아#K5_3세대(2019)/C-220713_19_CR13_01_A0446.jpg,기아#K5_3세대(2019),37
4706,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_제네시스(2008)/C-220714_06_CR15_02_A1271.jpg,현대#제네시스_제네시스(2008),361
1190,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R 뉴(2012)/C-220712_18_CR14_03_A0838.jpg,기아#쏘렌토_R 뉴(2012),75
4828,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_뉴 ix(2013)/C-220712_16_CR13_01_A0041.jpg,현대#투싼_뉴 ix(2013),369
4507,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80 (RG3)(2020)/C-220713_12_CR14_03_A3177.jpg,현대#제네시스_G80 (RG3)(2020),353
4317,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220714_08_CR15_02_A0592.jpg,현대#아반테_MD(2010),340
2897,/data/mskim/2_55_experiment/datasets/custum/캐딜락#XT5_XT5(2016)/C-220716_16_CR14_03_A001184.jpg,캐딜락#XT5_XT5(2016),272
2440,/data/mskim/2_55_experiment/datasets/custum/쉐보레#말리부_올 뉴(2016)/C-220716_12_CR14_03_A000992.jpg,쉐보레#말리부_올 뉴(2016),194
5056,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220711_08_CR13_01_A0044.jpg,현대#포터,373
77,/data/mskim/2_55_experiment/datasets/custum/BMW#4시리즈 _F32(2013)/C-220716_12_CR15_02_A000145.jpg,BMW#4시리즈 _F32(2013),6
1416,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220717_19_CR15_02_A0441.jpg,기아#카니발_올 뉴(2014),89
171,/data/mskim/2_55_experiment/datasets/custum/BMW#7시리즈_G11(2015)/C-220714_18_CR13_01_A0365.jpg,BMW#7시리즈_G11(2015),14
2601,/data/mskim/2_55_experiment/datasets/custum/스쿠터#Unknown/C-220714_17_CR14_03_A1258.jpg,스쿠터#Unknown,218
330,/data/mskim/2_55_experiment/datasets/custum/기아#K3_K3(2012)/C-220716_07_CR13_01_A000786.jpg,기아#K3_K3(2012),31
403,/data/mskim/2_55_experiment/datasets/custum/기아#K5_2세대(2015)/C-220716_08_CR13_01_A000021.jpg,기아#K5_2세대(2015),36
609,/data/mskim/2_55_experiment/datasets/custum/기아#K7_프리미어(2019)/C-220714_08_CR13_01_A0085.jpg,기아#K7_프리미어(2019),44
3558,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220714_15_CR15_02_A0154.jpg,현대#스타렉스_그랜드 (2007),320
4016,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220713_18_CR13_01_A0864.jpg,현대#쏘나타_YF(2009),334
4561,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80(2016)/C-220714_08_CR13_01_A0086.jpg,현대#제네시스_G80(2016),354
247,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X6 (E71)(2008)/C-220714_08_CR15_02_A0821.jpg,BMW#X시리즈_X6 (E71)(2008),24
2023,/data/mskim/2_55_experiment/datasets/custum/미니#쿠퍼_클럽맨(2007)/C-220715_14_CR14_03_A000320.jpg,미니#쿠퍼_클럽맨(2007),151
863,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴,더 뉴(2011)/C-220717_12_CR15_02_A0223.jpg","기아#모닝_올 뉴,더 뉴(2011)",60
1716,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM3_뉴QM3(2017)/C-220713_19_CR14_03_A0969.jpg,르노삼성#QM3_뉴QM3(2017),128
2558,/data/mskim/2_55_experiment/datasets/custum/쉐보레#크루즈_올 뉴(2017)/C-220713_13_CR14_03_A1674.jpg,쉐보레#크루즈_올 뉴(2017),209
1212,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R(2009)/C-220714_06_CR13_01_A0339.jpg,기아#쏘렌토_R(2009),76
4977,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220712_18_CR13_01_A0389.jpg,현대#포터,373
1669,/data/mskim/2_55_experiment/datasets/custum/렉서스#ES_뉴(2012)/C-220714_07_CR13_01_A0236.jpg,렉서스#ES_뉴(2012),120
909,/data/mskim/2_55_experiment/datasets/custum/기아#모하비_더 뉴(2016)/C-220714_06_CR13_01_A0444.jpg,기아#모하비_더 뉴(2016),61
2597,/data/mskim/2_55_experiment/datasets/custum/쉐보레#트레일블레이저_트레일블레이저(2020)/C-220716_12_CR15_02_A000450.jpg,쉐보레#트레일블레이저_트레일블레이저(2020),215
4356,/data/mskim/2_55_experiment/datasets/custum/현대#아슬란_아슬란(2014)/C-220716_19_CR15_02_A000255.jpg,현대#아슬란_아슬란(2014),342
